Time,Phase,Height_Z,Horiz_X,Vel_Z,Vel_X,Hip_Angle,Leg_Compression,Centrifugal_W,Contact
3.367,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.368,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.369,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.37,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.371,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.372,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.373,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.374,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.375,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.376,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.377,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.378,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.379,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.38,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.381,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.382,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.383,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.384,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.385,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.386,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.387,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.388,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.389,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.39,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.391,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.392,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.393,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.394,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.395,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.396,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.397,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.398,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.399,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.4,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.401,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.402,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.403,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.404,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.405,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.406,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.407,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.408,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.409,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.41,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.411,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.412,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.413,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.414,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.415,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.416,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.417,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.418,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.419,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.42,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.421,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.422,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.423,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.424,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.425,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.426,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.427,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.428,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.429,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.43,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.431,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.432,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.433,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.434,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.435,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.436,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.437,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.438,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.439,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.44,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.441,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.442,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.443,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.444,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.445,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.446,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.447,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.448,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.449,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.45,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.451,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.452,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.453,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.454,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.455,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.456,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.457,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.458,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.459,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.46,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.461,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.462,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.463,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.464,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.465,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.466,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.467,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.468,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.469,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.47,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.471,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.472,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.473,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.474,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.475,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.476,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.477,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.478,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.479,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.48,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.481,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.482,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.483,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.484,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.485,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.486,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.487,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.488,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.489,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.49,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.491,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.492,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.493,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.494,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.495,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.496,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.497,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.498,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.499,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.5,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.501,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.502,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.503,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.504,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.505,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.506,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.507,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.508,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.509,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.51,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.511,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.512,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.513,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.514,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.515,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.516,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.517,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.518,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.519,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.52,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.521,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.522,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.523,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.524,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.525,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.526,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.527,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.528,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.529,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.53,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.531,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.532,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.533,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.534,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.535,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.536,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.537,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.538,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.539,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.54,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.541,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.542,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.543,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.544,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.545,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.546,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.547,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.548,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.549,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.55,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.551,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.552,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.553,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.554,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.555,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.556,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.557,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.558,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.559,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.56,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.561,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.562,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.563,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.564,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.565,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.566,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.567,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.568,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.569,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.57,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.571,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.572,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.573,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.574,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.575,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.576,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.577,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.578,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.579,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.58,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.581,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.582,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.583,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.584,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.585,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.586,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.587,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.588,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.589,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.59,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.591,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.592,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.593,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.594,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.595,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.596,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.597,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.598,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.599,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.6,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.601,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.602,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.603,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.604,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.605,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.606,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.607,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.608,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.609,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.61,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.611,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.612,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.613,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.614,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.615,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.616,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.617,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.618,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.619,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.62,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.621,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.622,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.623,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.624,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.625,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.626,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.627,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.628,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.629,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.63,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.631,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.632,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.633,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.634,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.635,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.636,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.637,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.638,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.639,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.64,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.641,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.642,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.643,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.644,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.645,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.646,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.647,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.648,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.649,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.65,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.651,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.652,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.653,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.654,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.655,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.656,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.657,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.658,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.659,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.66,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.661,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.662,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.663,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.664,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.665,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.666,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.667,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.668,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.669,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.67,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.671,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.672,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.673,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.674,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.675,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.676,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.677,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.678,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.679,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.68,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.681,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.682,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.683,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.684,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.685,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.686,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.687,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.688,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.689,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.69,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.691,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.692,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.693,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.694,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.695,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.696,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
3.697,2,0.1468,0.4444,0.0,0.0,-0.0,-0.0025,47.0225,1
