time,phase,z,x,compression,leg_length,hip_angle,target_hip_angle,vx,vy,omega,contact
1.972,SPINUP,0.141320,0.442587,0.002430,0.097570,-0.270538,-0.261900,0.000187,-0.439904,0.325503,1
1.973,SPINUP,0.141321,0.442587,0.002430,0.097570,-0.270525,-0.261900,0.000181,-0.439904,0.283258,1
1.974,SPINUP,0.141321,0.442587,0.002430,0.097570,-0.270513,-0.261900,0.000175,-0.439904,0.240983,1
1.975,SPINUP,0.141322,0.442587,0.002429,0.097571,-0.270501,-0.261900,0.000168,-0.439904,0.198685,1
1.976,SPINUP,0.141323,0.442588,0.002429,0.097571,-0.270490,-0.261900,0.000162,-0.439904,0.156365,1
1.977,SPINUP,0.141323,0.442588,0.002429,0.097571,-0.270479,-0.261900,0.000156,-0.439904,0.114030,1
1.978,SPINUP,0.141324,0.442588,0.002429,0.097571,-0.270469,-0.261900,0.000150,-0.439904,0.071682,1
1.979,SPINUP,0.141324,0.442588,0.002429,0.097571,-0.270459,-0.261900,0.000144,-0.439904,0.029327,1
1.980,SPINUP,0.141325,0.442588,0.002429,0.097571,-0.270449,-0.261900,0.000138,-0.439904,-0.013033,1
1.981,SPINUP,0.141325,0.442588,0.002429,0.097571,-0.270440,-0.261900,0.000132,-0.439904,-0.055392,1
1.982,SPINUP,0.141326,0.442588,0.002428,0.097572,-0.270432,-0.261900,0.000127,-0.439904,-0.097748,1
1.983,SPINUP,0.141326,0.442588,0.002428,0.097572,-0.270423,-0.261900,0.000121,-0.439904,-0.140094,1
1.984,SPINUP,0.141327,0.442589,0.002428,0.097572,-0.270415,-0.261900,0.000115,-0.439904,-0.182429,1
1.985,SPINUP,0.141327,0.442589,0.002428,0.097572,-0.270408,-0.261900,0.000110,-0.439904,-0.224746,1
1.986,SPINUP,0.141328,0.442589,0.002428,0.097572,-0.270401,-0.261900,0.000104,-0.439904,-0.267043,1
1.987,SPINUP,0.141328,0.442589,0.002428,0.097572,-0.270394,-0.261900,0.000099,-0.439904,-0.309315,1
1.988,SPINUP,0.141329,0.442589,0.002428,0.097572,-0.270388,-0.261900,0.000093,-0.439904,-0.351558,1
1.989,SPINUP,0.141329,0.442589,0.002428,0.097572,-0.270382,-0.261900,0.000088,-0.439904,-0.393767,1
1.990,SPINUP,0.141329,0.442589,0.002427,0.097573,-0.270376,-0.261900,0.000083,-0.439904,-0.435940,1
1.991,SPINUP,0.141330,0.442589,0.002427,0.097573,-0.270371,-0.261900,0.000077,-0.439904,-0.478070,1
1.992,SPINUP,0.141330,0.442589,0.002427,0.097573,-0.270366,-0.261900,0.000072,-0.439904,-0.520155,1
1.993,SPINUP,0.141330,0.442589,0.002427,0.097573,-0.270362,-0.261900,0.000067,-0.439904,-0.562191,1
1.994,SPINUP,0.141331,0.442589,0.002427,0.097573,-0.270358,-0.261900,0.000062,-0.439904,-0.604172,1
1.995,SPINUP,0.141331,0.442589,0.002427,0.097573,-0.270354,-0.261900,0.000057,-0.439904,-0.646095,1
1.996,SPINUP,0.141331,0.442590,0.002427,0.097573,-0.270351,-0.261900,0.000052,-0.439904,-0.687956,1
1.997,SPINUP,0.141331,0.442590,0.002427,0.097573,-0.270348,-0.261900,0.000048,-0.439904,-0.729751,1
1.998,SPINUP,0.141331,0.442590,0.002427,0.097573,-0.270345,-0.261900,0.000043,-0.439904,-0.771475,1
1.999,SPINUP,0.141332,0.442590,0.002427,0.097573,-0.270343,-0.261900,0.000038,-0.439904,-0.813124,1
2.000,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270341,-0.261900,0.000034,-0.439904,-0.854694,1
2.001,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270339,-0.261900,0.000029,-0.439904,-0.896182,1
2.002,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270338,-0.261900,0.000024,-0.439904,-0.937582,1
2.003,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270337,-0.261900,0.000020,-0.439904,-0.978891,1
2.004,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270336,-0.261900,0.000016,-0.439904,-1.020104,1
2.005,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270336,-0.261900,0.000011,-0.439904,-1.061218,1
2.006,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270336,-0.261900,0.000007,-0.439904,-1.102228,1
2.007,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270337,-0.261900,0.000003,-0.439904,-1.143130,1
2.008,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270337,-0.261900,-0.000002,-0.439904,-1.183920,1
2.009,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270338,-0.261900,-0.000006,-0.439904,-1.224593,1
2.010,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270340,-0.261900,-0.000010,-0.439904,-1.265146,1
2.011,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270341,-0.261900,-0.000014,-0.439904,-1.305575,1
2.012,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270343,-0.261900,-0.000018,-0.439904,-1.345875,1
2.013,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270345,-0.261900,-0.000022,-0.439904,-1.386043,1
2.014,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270348,-0.261900,-0.000026,-0.439904,-1.426073,1
2.015,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270351,-0.261900,-0.000030,-0.439904,-1.465963,1
2.016,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270354,-0.261900,-0.000033,-0.439904,-1.505707,1
2.017,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270357,-0.261900,-0.000037,-0.439904,-1.545302,1
2.018,SPINUP,0.141332,0.442590,0.002426,0.097574,-0.270361,-0.261900,-0.000041,-0.439904,-1.584744,1
2.019,SPINUP,0.141331,0.442590,0.002426,0.097574,-0.270365,-0.261900,-0.000045,-0.439904,-1.624029,1
2.020,SPINUP,0.141331,0.442589,0.002426,0.097574,-0.270369,-0.261900,-0.000049,-0.439904,-1.663151,1
2.021,SPINUP,0.141331,0.442589,0.002426,0.097574,-0.270374,-0.261900,-0.000052,-0.439904,-1.702109,1
2.022,SPINUP,0.141331,0.442589,0.002426,0.097574,-0.270379,-0.261900,-0.000056,-0.439904,-1.740896,1
2.023,SPINUP,0.141331,0.442589,0.002426,0.097574,-0.270384,-0.261900,-0.000060,-0.439904,-1.779510,1
2.024,SPINUP,0.141330,0.442589,0.002426,0.097574,-0.270389,-0.261900,-0.000063,-0.439904,-1.817947,1
2.025,SPINUP,0.141330,0.442589,0.002426,0.097574,-0.270395,-0.261900,-0.000067,-0.439904,-1.856201,1
2.026,SPINUP,0.141330,0.442589,0.002426,0.097574,-0.270401,-0.261900,-0.000070,-0.439904,-1.894270,1
2.027,SPINUP,0.141329,0.442589,0.002426,0.097574,-0.270407,-0.261900,-0.000074,-0.439904,-1.932148,1
2.028,SPINUP,0.141329,0.442589,0.002426,0.097574,-0.270413,-0.261900,-0.000077,-0.439904,-1.969833,1
2.029,SPINUP,0.141329,0.442589,0.002426,0.097574,-0.270420,-0.261900,-0.000081,-0.439904,-2.007320,1
2.030,SPINUP,0.141328,0.442589,0.002426,0.097574,-0.270427,-0.261900,-0.000085,-0.439904,-2.044605,1
2.031,SPINUP,0.141328,0.442589,0.002426,0.097574,-0.270434,-0.261900,-0.000088,-0.439904,-2.081684,1
2.032,SPINUP,0.141328,0.442589,0.002426,0.097574,-0.270442,-0.261900,-0.000092,-0.439904,-2.118553,1
2.033,SPINUP,0.141327,0.442589,0.002426,0.097574,-0.270450,-0.261900,-0.000095,-0.439904,-2.155208,1
2.034,SPINUP,0.141327,0.442588,0.002427,0.097573,-0.270458,-0.261900,-0.000099,-0.439904,-2.191646,1
2.035,SPINUP,0.141326,0.442588,0.002427,0.097573,-0.270466,-0.261900,-0.000102,-0.439904,-2.227862,1
2.036,SPINUP,0.141326,0.442588,0.002427,0.097573,-0.270475,-0.261900,-0.000106,-0.439904,-2.263853,1
2.037,SPINUP,0.141325,0.442588,0.002427,0.097573,-0.270484,-0.261900,-0.000109,-0.439904,-2.299614,1
2.038,SPINUP,0.141325,0.442588,0.002427,0.097573,-0.270493,-0.261900,-0.000113,-0.439904,-2.335141,1
2.039,SPINUP,0.141324,0.442588,0.002427,0.097573,-0.270502,-0.261900,-0.000117,-0.439904,-2.370432,1
